Dataset is copied to /tmp
Epoch: [0]  [    0/15000]  eta: 22:59:47  lr: 0.000010  loss: 5.3304 (5.3304)  loss_classifier: 4.6187 (4.6187)  loss_box_reg: 0.0135 (0.0135)  loss_objectness: 0.6938 (0.6938)  loss_rpn_box_reg: 0.0044 (0.0044)  time: 5.5192  data: 0.1233  max mem: 2412
Epoch: [4]  [  700/15000]  eta: 0:41:11  lr: 0.000500  loss: 0.2701 (0.3159)  loss_classifier: 0.1615 (0.1763)  loss_box_reg: 0.0787 (0.0935)  loss_objectness: 0.0133 (0.0254)  loss_rpn_box_reg: 0.0111 (0.0207)  time: 0.1751  data: 0.0066  max mem: 4532
Epoch: [4]  [  750/15000]  eta: 0:41:08  lr: 0.000500  loss: 0.2589 (0.3159)  loss_classifier: 0.1293 (0.1766)  loss_box_reg: 0.0826 (0.0937)  loss_objectness: 0.0167 (0.0250)  loss_rpn_box_reg: 0.0148 (0.0206)  time: 0.1870  data: 0.0060  max mem: 4532
Epoch: [4]  [  800/15000]  eta: 0:40:57  lr: 0.000500  loss: 0.2858 (0.3139)  loss_classifier: 0.1617 (0.1758)  loss_box_reg: 0.0899 (0.0933)  loss_objectness: 0.0128 (0.0244)  loss_rpn_box_reg: 0.0115 (0.0204)  time: 0.1754  data: 0.0062  max mem: 4532
Epoch: [4]  [  850/15000]  eta: 0:40:47  lr: 0.000500  loss: 0.2289 (0.3184)  loss_classifier: 0.1273 (0.1784)  loss_box_reg: 0.0689 (0.0941)  loss_objectness: 0.0148 (0.0252)  loss_rpn_box_reg: 0.0169 (0.0207)  time: 0.1760  data: 0.0057  max mem: 4532
Epoch: [4]  [  900/15000]  eta: 0:40:36  lr: 0.000500  loss: 0.2546 (0.3200)  loss_classifier: 0.1644 (0.1791)  loss_box_reg: 0.0854 (0.0945)  loss_objectness: 0.0177 (0.0258)  loss_rpn_box_reg: 0.0147 (0.0206)  time: 0.1697  data: 0.0056  max mem: 4532
Epoch: [4]  [  950/15000]  eta: 0:40:28  lr: 0.000500  loss: 0.2262 (0.3215)  loss_classifier: 0.1121 (0.1790)  loss_box_reg: 0.0720 (0.0948)  loss_objectness: 0.0157 (0.0264)  loss_rpn_box_reg: 0.0133 (0.0211)  time: 0.1716  data: 0.0057  max mem: 4532
Epoch: [4]  [ 1000/15000]  eta: 0:40:17  lr: 0.000500  loss: 0.2596 (0.3204)  loss_classifier: 0.1438 (0.1782)  loss_box_reg: 0.0802 (0.0946)  loss_objectness: 0.0189 (0.0263)  loss_rpn_box_reg: 0.0139 (0.0212)  time: 0.1712  data: 0.0056  max mem: 4532
Epoch: [4]  [ 1050/15000]  eta: 0:40:11  lr: 0.000500  loss: 0.2206 (0.3195)  loss_classifier: 0.1302 (0.1778)  loss_box_reg: 0.0695 (0.0945)  loss_objectness: 0.0140 (0.0260)  loss_rpn_box_reg: 0.0120 (0.0211)  time: 0.1787  data: 0.0058  max mem: 4532
Epoch: [4]  [ 1100/15000]  eta: 0:40:03  lr: 0.000500  loss: 0.2518 (0.3180)  loss_classifier: 0.1403 (0.1771)  loss_box_reg: 0.0687 (0.0941)  loss_objectness: 0.0134 (0.0258)  loss_rpn_box_reg: 0.0167 (0.0210)  time: 0.1715  data: 0.0057  max mem: 4532
Epoch: [4]  [ 1150/15000]  eta: 0:39:55  lr: 0.000500  loss: 0.2850 (0.3184)  loss_classifier: 0.1509 (0.1774)  loss_box_reg: 0.0762 (0.0943)  loss_objectness: 0.0138 (0.0258)  loss_rpn_box_reg: 0.0122 (0.0209)  time: 0.1738  data: 0.0063  max mem: 4532
Epoch: [4]  [ 1200/15000]  eta: 0:39:48  lr: 0.000500  loss: 0.3614 (0.3198)  loss_classifier: 0.1908 (0.1784)  loss_box_reg: 0.0885 (0.0946)  loss_objectness: 0.0244 (0.0260)  loss_rpn_box_reg: 0.0170 (0.0209)  time: 0.1780  data: 0.0058  max mem: 4532
Epoch: [4]  [ 1250/15000]  eta: 0:39:41  lr: 0.000500  loss: 0.2499 (0.3191)  loss_classifier: 0.1525 (0.1783)  loss_box_reg: 0.0643 (0.0944)  loss_objectness: 0.0154 (0.0257)  loss_rpn_box_reg: 0.0108 (0.0207)  time: 0.1748  data: 0.0058  max mem: 4532
Epoch: [4]  [ 1300/15000]  eta: 0:39:33  lr: 0.000500  loss: 0.2401 (0.3196)  loss_classifier: 0.1475 (0.1788)  loss_box_reg: 0.0766 (0.0945)  loss_objectness: 0.0147 (0.0258)  loss_rpn_box_reg: 0.0135 (0.0205)  time: 0.1837  data: 0.0059  max mem: 4532
Epoch: [4]  [ 1350/15000]  eta: 0:39:24  lr: 0.000500  loss: 0.2389 (0.3189)  loss_classifier: 0.1390 (0.1780)  loss_box_reg: 0.0870 (0.0942)  loss_objectness: 0.0127 (0.0260)  loss_rpn_box_reg: 0.0158 (0.0206)  time: 0.1714  data: 0.0055  max mem: 4532
Epoch: [4]  [ 1400/15000]  eta: 0:39:15  lr: 0.000500  loss: 0.2442 (0.3198)  loss_classifier: 0.1464 (0.1789)  loss_box_reg: 0.0858 (0.0947)  loss_objectness: 0.0153 (0.0258)  loss_rpn_box_reg: 0.0089 (0.0205)  time: 0.1781  data: 0.0057  max mem: 4532
Epoch: [4]  [ 1450/15000]  eta: 0:39:09  lr: 0.000500  loss: 0.2627 (0.3200)  loss_classifier: 0.1510 (0.1791)  loss_box_reg: 0.0921 (0.0948)  loss_objectness: 0.0166 (0.0257)  loss_rpn_box_reg: 0.0118 (0.0204)  time: 0.1763  data: 0.0064  max mem: 4532
Epoch: [4]  [ 1500/15000]  eta: 0:39:01  lr: 0.000500  loss: 0.2214 (0.3195)  loss_classifier: 0.1126 (0.1787)  loss_box_reg: 0.0762 (0.0948)  loss_objectness: 0.0141 (0.0256)  loss_rpn_box_reg: 0.0157 (0.0203)  time: 0.1764  data: 0.0061  max mem: 4532
Epoch: [4]  [ 1550/15000]  eta: 0:38:51  lr: 0.000500  loss: 0.2453 (0.3188)  loss_classifier: 0.1580 (0.1785)  loss_box_reg: 0.0670 (0.0947)  loss_objectness: 0.0152 (0.0254)  loss_rpn_box_reg: 0.0101 (0.0202)  time: 0.1730  data: 0.0057  max mem: 4532
Epoch: [4]  [ 1600/15000]  eta: 0:38:43  lr: 0.000500  loss: 0.2861 (0.3188)  loss_classifier: 0.1579 (0.1786)  loss_box_reg: 0.0937 (0.0947)  loss_objectness: 0.0124 (0.0253)  loss_rpn_box_reg: 0.0087 (0.0202)  time: 0.1683  data: 0.0056  max mem: 4532
Epoch: [4]  [ 1650/15000]  eta: 0:38:33  lr: 0.000500  loss: 0.2281 (0.3176)  loss_classifier: 0.1297 (0.1779)  loss_box_reg: 0.0584 (0.0944)  loss_objectness: 0.0112 (0.0251)  loss_rpn_box_reg: 0.0142 (0.0203)  time: 0.1695  data: 0.0058  max mem: 4532
Epoch: [4]  [ 1700/15000]  eta: 0:38:23  lr: 0.000500  loss: 0.2638 (0.3190)  loss_classifier: 0.1451 (0.1786)  loss_box_reg: 0.0687 (0.0947)  loss_objectness: 0.0152 (0.0254)  loss_rpn_box_reg: 0.0100 (0.0203)  time: 0.1694  data: 0.0059  max mem: 4532
Epoch: [4]  [ 1750/15000]  eta: 0:38:16  lr: 0.000500  loss: 0.2600 (0.3207)  loss_classifier: 0.1381 (0.1790)  loss_box_reg: 0.0850 (0.0950)  loss_objectness: 0.0159 (0.0260)  loss_rpn_box_reg: 0.0127 (0.0208)  time: 0.1766  data: 0.0059  max mem: 4532
Epoch: [4]  [ 1800/15000]  eta: 0:38:07  lr: 0.000500  loss: 0.2677 (0.3211)  loss_classifier: 0.1530 (0.1793)  loss_box_reg: 0.0787 (0.0951)  loss_objectness: 0.0187 (0.0260)  loss_rpn_box_reg: 0.0108 (0.0207)  time: 0.1757  data: 0.0059  max mem: 4532
Epoch: [4]  [ 1850/15000]  eta: 0:37:57  lr: 0.000500  loss: 0.2482 (0.3204)  loss_classifier: 0.1523 (0.1789)  loss_box_reg: 0.0764 (0.0951)  loss_objectness: 0.0118 (0.0258)  loss_rpn_box_reg: 0.0079 (0.0206)  time: 0.1737  data: 0.0058  max mem: 4532
Epoch: [4]  [ 1900/15000]  eta: 0:37:47  lr: 0.000500  loss: 0.2117 (0.3209)  loss_classifier: 0.1321 (0.1791)  loss_box_reg: 0.0745 (0.0952)  loss_objectness: 0.0118 (0.0261)  loss_rpn_box_reg: 0.0082 (0.0205)  time: 0.1682  data: 0.0057  max mem: 4532
Epoch: [4]  [ 1950/15000]  eta: 0:37:36  lr: 0.000500  loss: 0.2151 (0.3217)  loss_classifier: 0.1141 (0.1794)  loss_box_reg: 0.0673 (0.0952)  loss_objectness: 0.0208 (0.0265)  loss_rpn_box_reg: 0.0109 (0.0206)  time: 0.1675  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2000/15000]  eta: 0:37:27  lr: 0.000500  loss: 0.2691 (0.3235)  loss_classifier: 0.1585 (0.1803)  loss_box_reg: 0.0926 (0.0958)  loss_objectness: 0.0185 (0.0267)  loss_rpn_box_reg: 0.0159 (0.0207)  time: 0.1652  data: 0.0056  max mem: 4532
Epoch: [4]  [ 2050/15000]  eta: 0:37:18  lr: 0.000500  loss: 0.2765 (0.3238)  loss_classifier: 0.1567 (0.1805)  loss_box_reg: 0.0894 (0.0959)  loss_objectness: 0.0151 (0.0267)  loss_rpn_box_reg: 0.0126 (0.0206)  time: 0.1744  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2100/15000]  eta: 0:37:11  lr: 0.000500  loss: 0.3348 (0.3241)  loss_classifier: 0.1957 (0.1808)  loss_box_reg: 0.1060 (0.0959)  loss_objectness: 0.0137 (0.0269)  loss_rpn_box_reg: 0.0106 (0.0206)  time: 0.1807  data: 0.0059  max mem: 4532
Epoch: [4]  [ 2150/15000]  eta: 0:37:04  lr: 0.000500  loss: 0.2831 (0.3252)  loss_classifier: 0.1444 (0.1815)  loss_box_reg: 0.0733 (0.0961)  loss_objectness: 0.0195 (0.0269)  loss_rpn_box_reg: 0.0258 (0.0207)  time: 0.1800  data: 0.0058  max mem: 4532
Epoch: [4]  [ 2200/15000]  eta: 0:36:55  lr: 0.000500  loss: 0.2218 (0.3249)  loss_classifier: 0.1137 (0.1813)  loss_box_reg: 0.0654 (0.0961)  loss_objectness: 0.0147 (0.0269)  loss_rpn_box_reg: 0.0114 (0.0206)  time: 0.1691  data: 0.0058  max mem: 4532
Epoch: [4]  [ 2250/15000]  eta: 0:36:47  lr: 0.000500  loss: 0.2401 (0.3241)  loss_classifier: 0.1251 (0.1807)  loss_box_reg: 0.0638 (0.0958)  loss_objectness: 0.0130 (0.0269)  loss_rpn_box_reg: 0.0226 (0.0208)  time: 0.1792  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2300/15000]  eta: 0:36:39  lr: 0.000500  loss: 0.2753 (0.3244)  loss_classifier: 0.1667 (0.1809)  loss_box_reg: 0.0777 (0.0959)  loss_objectness: 0.0159 (0.0268)  loss_rpn_box_reg: 0.0119 (0.0207)  time: 0.1756  data: 0.0056  max mem: 4532
Epoch: [4]  [ 2350/15000]  eta: 0:36:30  lr: 0.000500  loss: 0.2980 (0.3246)  loss_classifier: 0.1575 (0.1811)  loss_box_reg: 0.0906 (0.0960)  loss_objectness: 0.0203 (0.0268)  loss_rpn_box_reg: 0.0139 (0.0207)  time: 0.1731  data: 0.0056  max mem: 4532
Epoch: [4]  [ 2400/15000]  eta: 0:36:21  lr: 0.000500  loss: 0.2272 (0.3245)  loss_classifier: 0.1259 (0.1811)  loss_box_reg: 0.0698 (0.0960)  loss_objectness: 0.0210 (0.0267)  loss_rpn_box_reg: 0.0154 (0.0207)  time: 0.1694  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2450/15000]  eta: 0:36:11  lr: 0.000500  loss: 0.2306 (0.3243)  loss_classifier: 0.1430 (0.1809)  loss_box_reg: 0.0629 (0.0960)  loss_objectness: 0.0195 (0.0266)  loss_rpn_box_reg: 0.0088 (0.0207)  time: 0.1685  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2500/15000]  eta: 0:36:03  lr: 0.000500  loss: 0.2658 (0.3245)  loss_classifier: 0.1382 (0.1813)  loss_box_reg: 0.0744 (0.0961)  loss_objectness: 0.0130 (0.0265)  loss_rpn_box_reg: 0.0158 (0.0207)  time: 0.1776  data: 0.0056  max mem: 4532
Epoch: [4]  [ 2550/15000]  eta: 0:35:55  lr: 0.000500  loss: 0.2326 (0.3233)  loss_classifier: 0.1306 (0.1806)  loss_box_reg: 0.0631 (0.0958)  loss_objectness: 0.0136 (0.0263)  loss_rpn_box_reg: 0.0099 (0.0206)  time: 0.1745  data: 0.0061  max mem: 4532
Epoch: [4]  [ 2600/15000]  eta: 0:35:45  lr: 0.000500  loss: 0.2365 (0.3225)  loss_classifier: 0.1212 (0.1801)  loss_box_reg: 0.0672 (0.0955)  loss_objectness: 0.0146 (0.0263)  loss_rpn_box_reg: 0.0121 (0.0206)  time: 0.1627  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2650/15000]  eta: 0:35:35  lr: 0.000500  loss: 0.2332 (0.3223)  loss_classifier: 0.1377 (0.1799)  loss_box_reg: 0.0759 (0.0954)  loss_objectness: 0.0183 (0.0263)  loss_rpn_box_reg: 0.0127 (0.0206)  time: 0.1619  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2700/15000]  eta: 0:35:28  lr: 0.000500  loss: 0.2571 (0.3223)  loss_classifier: 0.1455 (0.1801)  loss_box_reg: 0.0733 (0.0954)  loss_objectness: 0.0163 (0.0262)  loss_rpn_box_reg: 0.0107 (0.0206)  time: 0.1808  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2750/15000]  eta: 0:35:19  lr: 0.000500  loss: 0.2461 (0.3216)  loss_classifier: 0.1252 (0.1797)  loss_box_reg: 0.0850 (0.0953)  loss_objectness: 0.0128 (0.0261)  loss_rpn_box_reg: 0.0091 (0.0205)  time: 0.1728  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2800/15000]  eta: 0:35:10  lr: 0.000500  loss: 0.2587 (0.3222)  loss_classifier: 0.1390 (0.1800)  loss_box_reg: 0.0864 (0.0955)  loss_objectness: 0.0136 (0.0261)  loss_rpn_box_reg: 0.0137 (0.0205)  time: 0.1769  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2850/15000]  eta: 0:35:02  lr: 0.000500  loss: 0.2897 (0.3229)  loss_classifier: 0.1477 (0.1804)  loss_box_reg: 0.0857 (0.0958)  loss_objectness: 0.0159 (0.0262)  loss_rpn_box_reg: 0.0144 (0.0206)  time: 0.1778  data: 0.0057  max mem: 4532
Epoch: [4]  [ 2900/15000]  eta: 0:34:54  lr: 0.000500  loss: 0.2734 (0.3232)  loss_classifier: 0.1684 (0.1807)  loss_box_reg: 0.0974 (0.0959)  loss_objectness: 0.0181 (0.0262)  loss_rpn_box_reg: 0.0110 (0.0205)  time: 0.1764  data: 0.0056  max mem: 4532
Epoch: [4]  [ 2950/15000]  eta: 0:34:45  lr: 0.000500  loss: 0.2757 (0.3238)  loss_classifier: 0.1323 (0.1809)  loss_box_reg: 0.0703 (0.0960)  loss_objectness: 0.0178 (0.0264)  loss_rpn_box_reg: 0.0214 (0.0206)  time: 0.1665  data: 0.0056  max mem: 4532
Epoch: [4]  [ 3000/15000]  eta: 0:34:37  lr: 0.000500  loss: 0.2888 (0.3237)  loss_classifier: 0.1480 (0.1808)  loss_box_reg: 0.0785 (0.0960)  loss_objectness: 0.0206 (0.0263)  loss_rpn_box_reg: 0.0102 (0.0206)  time: 0.1748  data: 0.0057  max mem: 4532
Epoch: [4]  [ 3050/15000]  eta: 0:34:27  lr: 0.000500  loss: 0.2692 (0.3240)  loss_classifier: 0.1264 (0.1809)  loss_box_reg: 0.0907 (0.0960)  loss_objectness: 0.0188 (0.0264)  loss_rpn_box_reg: 0.0180 (0.0207)  time: 0.1648  data: 0.0059  max mem: 4532
Epoch: [4]  [ 3100/15000]  eta: 0:34:19  lr: 0.000500  loss: 0.2844 (0.3249)  loss_classifier: 0.1591 (0.1814)  loss_box_reg: 0.0791 (0.0963)  loss_objectness: 0.0165 (0.0265)  loss_rpn_box_reg: 0.0288 (0.0208)  time: 0.1860  data: 0.0058  max mem: 4532
Epoch: [4]  [ 3150/15000]  eta: 0:34:12  lr: 0.000500  loss: 0.2644 (0.3246)  loss_classifier: 0.1584 (0.1811)  loss_box_reg: 0.0804 (0.0962)  loss_objectness: 0.0144 (0.0265)  loss_rpn_box_reg: 0.0156 (0.0208)  time: 0.1778  data: 0.0060  max mem: 4532
Epoch: [4]  [ 3200/15000]  eta: 0:34:04  lr: 0.000500  loss: 0.2316 (0.3246)  loss_classifier: 0.1367 (0.1812)  loss_box_reg: 0.0741 (0.0962)  loss_objectness: 0.0158 (0.0265)  loss_rpn_box_reg: 0.0094 (0.0208)  time: 0.1768  data: 0.0055  max mem: 4532
Epoch: [4]  [ 3250/15000]  eta: 0:33:56  lr: 0.000500  loss: 0.2595 (0.3247)  loss_classifier: 0.1462 (0.1811)  loss_box_reg: 0.0732 (0.0963)  loss_objectness: 0.0167 (0.0265)  loss_rpn_box_reg: 0.0129 (0.0208)  time: 0.1694  data: 0.0057  max mem: 4532
Epoch: [4]  [ 3300/15000]  eta: 0:33:46  lr: 0.000500  loss: 0.2421 (0.3247)  loss_classifier: 0.1317 (0.1812)  loss_box_reg: 0.0705 (0.0963)  loss_objectness: 0.0180 (0.0264)  loss_rpn_box_reg: 0.0179 (0.0208)  time: 0.1638  data: 0.0057  max mem: 4532
Epoch: [4]  [ 3350/15000]  eta: 0:33:37  lr: 0.000500  loss: 0.3016 (0.3245)  loss_classifier: 0.1529 (0.1811)  loss_box_reg: 0.0797 (0.0964)  loss_objectness: 0.0170 (0.0263)  loss_rpn_box_reg: 0.0142 (0.0208)  time: 0.1774  data: 0.0062  max mem: 4532
Epoch: [4]  [ 3400/15000]  eta: 0:33:27  lr: 0.000500  loss: 0.2777 (0.3240)  loss_classifier: 0.1689 (0.1807)  loss_box_reg: 0.0810 (0.0962)  loss_objectness: 0.0144 (0.0262)  loss_rpn_box_reg: 0.0158 (0.0208)  time: 0.1669  data: 0.0057  max mem: 4532
Epoch: [4]  [ 3450/15000]  eta: 0:33:18  lr: 0.000500  loss: 0.2710 (0.3244)  loss_classifier: 0.1600 (0.1810)  loss_box_reg: 0.0938 (0.0964)  loss_objectness: 0.0183 (0.0263)  loss_rpn_box_reg: 0.0110 (0.0208)  time: 0.1641  data: 0.0058  max mem: 4532
Epoch: [4]  [ 3500/15000]  eta: 0:33:09  lr: 0.000500  loss: 0.2385 (0.3242)  loss_classifier: 0.1373 (0.1809)  loss_box_reg: 0.0765 (0.0964)  loss_objectness: 0.0097 (0.0262)  loss_rpn_box_reg: 0.0074 (0.0207)  time: 0.1720  data: 0.0059  max mem: 4532
Epoch: [4]  [ 3550/15000]  eta: 0:33:00  lr: 0.000500  loss: 0.2969 (0.3246)  loss_classifier: 0.1813 (0.1813)  loss_box_reg: 0.0872 (0.0965)  loss_objectness: 0.0138 (0.0261)  loss_rpn_box_reg: 0.0111 (0.0207)  time: 0.1722  data: 0.0071  max mem: 4532
Epoch: [4]  [ 3600/15000]  eta: 0:32:52  lr: 0.000500  loss: 0.2189 (0.3236)  loss_classifier: 0.1121 (0.1806)  loss_box_reg: 0.0645 (0.0962)  loss_objectness: 0.0131 (0.0261)  loss_rpn_box_reg: 0.0121 (0.0207)  time: 0.1718  data: 0.0061  max mem: 4532
Epoch: [4]  [ 3650/15000]  eta: 0:32:43  lr: 0.000500  loss: 0.2312 (0.3237)  loss_classifier: 0.1157 (0.1806)  loss_box_reg: 0.0639 (0.0962)  loss_objectness: 0.0131 (0.0262)  loss_rpn_box_reg: 0.0163 (0.0208)  time: 0.1724  data: 0.0062  max mem: 4532
Epoch: [4]  [ 3700/15000]  eta: 0:32:34  lr: 0.000500  loss: 0.2303 (0.3231)  loss_classifier: 0.1252 (0.1802)  loss_box_reg: 0.0746 (0.0960)  loss_objectness: 0.0141 (0.0260)  loss_rpn_box_reg: 0.0118 (0.0208)  time: 0.1734  data: 0.0065  max mem: 4532
Epoch: [4]  [ 3750/15000]  eta: 0:32:26  lr: 0.000500  loss: 0.2506 (0.3236)  loss_classifier: 0.1395 (0.1805)  loss_box_reg: 0.0748 (0.0961)  loss_objectness: 0.0140 (0.0261)  loss_rpn_box_reg: 0.0178 (0.0208)  time: 0.1735  data: 0.0056  max mem: 4532
Epoch: [4]  [ 3800/15000]  eta: 0:32:17  lr: 0.000500  loss: 0.2858 (0.3238)  loss_classifier: 0.1538 (0.1807)  loss_box_reg: 0.0809 (0.0961)  loss_objectness: 0.0189 (0.0261)  loss_rpn_box_reg: 0.0165 (0.0208)  time: 0.1791  data: 0.0058  max mem: 4532
Epoch: [4]  [ 3850/15000]  eta: 0:32:08  lr: 0.000500  loss: 0.2878 (0.3240)  loss_classifier: 0.1839 (0.1809)  loss_box_reg: 0.0942 (0.0963)  loss_objectness: 0.0161 (0.0261)  loss_rpn_box_reg: 0.0157 (0.0208)  time: 0.1672  data: 0.0057  max mem: 4532
Epoch: [4]  [ 3900/15000]  eta: 0:31:59  lr: 0.000500  loss: 0.2396 (0.3242)  loss_classifier: 0.1287 (0.1810)  loss_box_reg: 0.0759 (0.0964)  loss_objectness: 0.0167 (0.0261)  loss_rpn_box_reg: 0.0102 (0.0207)  time: 0.1682  data: 0.0060  max mem: 4532
Epoch: [4]  [ 3950/15000]  eta: 0:31:51  lr: 0.000500  loss: 0.2143 (0.3239)  loss_classifier: 0.1134 (0.1808)  loss_box_reg: 0.0733 (0.0964)  loss_objectness: 0.0132 (0.0261)  loss_rpn_box_reg: 0.0059 (0.0207)  time: 0.1738  data: 0.0061  max mem: 4532
Epoch: [4]  [ 4000/15000]  eta: 0:31:42  lr: 0.000500  loss: 0.2696 (0.3240)  loss_classifier: 0.1561 (0.1809)  loss_box_reg: 0.0742 (0.0964)  loss_objectness: 0.0136 (0.0260)  loss_rpn_box_reg: 0.0137 (0.0206)  time: 0.1679  data: 0.0056  max mem: 4532
Epoch: [4]  [ 4050/15000]  eta: 0:31:35  lr: 0.000500  loss: 0.3146 (0.3244)  loss_classifier: 0.1643 (0.1812)  loss_box_reg: 0.0882 (0.0965)  loss_objectness: 0.0135 (0.0260)  loss_rpn_box_reg: 0.0122 (0.0206)  time: 0.1833  data: 0.0058  max mem: 4532
Epoch: [4]  [ 4100/15000]  eta: 0:31:26  lr: 0.000500  loss: 0.2400 (0.3245)  loss_classifier: 0.1268 (0.1813)  loss_box_reg: 0.0783 (0.0966)  loss_objectness: 0.0181 (0.0260)  loss_rpn_box_reg: 0.0153 (0.0206)  time: 0.1774  data: 0.0056  max mem: 4532
Epoch: [4]  [ 4150/15000]  eta: 0:31:18  lr: 0.000500  loss: 0.2843 (0.3248)  loss_classifier: 0.1516 (0.1816)  loss_box_reg: 0.0767 (0.0967)  loss_objectness: 0.0183 (0.0259)  loss_rpn_box_reg: 0.0146 (0.0206)  time: 0.1820  data: 0.0056  max mem: 4532
Epoch: [4]  [ 4200/15000]  eta: 0:31:09  lr: 0.000500  loss: 0.2724 (0.3247)  loss_classifier: 0.1712 (0.1815)  loss_box_reg: 0.0796 (0.0967)  loss_objectness: 0.0181 (0.0258)  loss_rpn_box_reg: 0.0132 (0.0205)  time: 0.1745  data: 0.0061  max mem: 4532
Epoch: [4]  [ 4250/15000]  eta: 0:31:01  lr: 0.000500  loss: 0.2665 (0.3245)  loss_classifier: 0.1396 (0.1815)  loss_box_reg: 0.0818 (0.0967)  loss_objectness: 0.0147 (0.0258)  loss_rpn_box_reg: 0.0140 (0.0205)  time: 0.1676  data: 0.0059  max mem: 4532
Epoch: [4]  [ 4300/15000]  eta: 0:30:52  lr: 0.000500  loss: 0.2833 (0.3247)  loss_classifier: 0.1627 (0.1815)  loss_box_reg: 0.0714 (0.0967)  loss_objectness: 0.0168 (0.0259)  loss_rpn_box_reg: 0.0160 (0.0206)  time: 0.1718  data: 0.0057  max mem: 4532
Epoch: [4]  [ 4350/15000]  eta: 0:30:43  lr: 0.000500  loss: 0.3693 (0.3247)  loss_classifier: 0.2058 (0.1816)  loss_box_reg: 0.0867 (0.0967)  loss_objectness: 0.0204 (0.0259)  loss_rpn_box_reg: 0.0151 (0.0205)  time: 0.1732  data: 0.0056  max mem: 4532
Epoch: [4]  [ 4400/15000]  eta: 0:30:35  lr: 0.000500  loss: 0.2424 (0.3244)  loss_classifier: 0.1360 (0.1814)  loss_box_reg: 0.0763 (0.0966)  loss_objectness: 0.0149 (0.0259)  loss_rpn_box_reg: 0.0149 (0.0205)  time: 0.1806  data: 0.0061  max mem: 4532
Epoch: [4]  [ 4450/15000]  eta: 0:30:26  lr: 0.000500  loss: 0.3034 (0.3244)  loss_classifier: 0.1735 (0.1813)  loss_box_reg: 0.0853 (0.0966)  loss_objectness: 0.0176 (0.0259)  loss_rpn_box_reg: 0.0160 (0.0206)  time: 0.1725  data: 0.0060  max mem: 4532
Epoch: [4]  [ 4500/15000]  eta: 0:30:18  lr: 0.000500  loss: 0.2997 (0.3243)  loss_classifier: 0.1835 (0.1813)  loss_box_reg: 0.1029 (0.0966)  loss_objectness: 0.0184 (0.0259)  loss_rpn_box_reg: 0.0161 (0.0205)  time: 0.1665  data: 0.0058  max mem: 4532
Epoch: [4]  [ 4550/15000]  eta: 0:30:09  lr: 0.000500  loss: 0.2739 (0.3239)  loss_classifier: 0.1630 (0.1810)  loss_box_reg: 0.0815 (0.0965)  loss_objectness: 0.0166 (0.0259)  loss_rpn_box_reg: 0.0097 (0.0205)  time: 0.1789  data: 0.0056  max mem: 4532
Epoch: [4]  [ 4600/15000]  eta: 0:30:01  lr: 0.000500  loss: 0.3230 (0.3243)  loss_classifier: 0.1308 (0.1812)  loss_box_reg: 0.0673 (0.0966)  loss_objectness: 0.0179 (0.0259)  loss_rpn_box_reg: 0.0194 (0.0206)  time: 0.1756  data: 0.0065  max mem: 4532
Epoch: [4]  [ 4650/15000]  eta: 0:29:52  lr: 0.000500  loss: 0.2820 (0.3240)  loss_classifier: 0.1468 (0.1810)  loss_box_reg: 0.0754 (0.0966)  loss_objectness: 0.0165 (0.0258)  loss_rpn_box_reg: 0.0138 (0.0206)  time: 0.1801  data: 0.0056  max mem: 4532
Epoch: [4]  [ 4700/15000]  eta: 0:29:43  lr: 0.000500  loss: 0.2193 (0.3239)  loss_classifier: 0.1224 (0.1810)  loss_box_reg: 0.0669 (0.0966)  loss_objectness: 0.0124 (0.0257)  loss_rpn_box_reg: 0.0124 (0.0206)  time: 0.1688  data: 0.0057  max mem: 4532
Epoch: [4]  [ 4750/15000]  eta: 0:29:34  lr: 0.000500  loss: 0.2448 (0.3241)  loss_classifier: 0.1342 (0.1811)  loss_box_reg: 0.0886 (0.0967)  loss_objectness: 0.0134 (0.0258)  loss_rpn_box_reg: 0.0193 (0.0206)  time: 0.1668  data: 0.0057  max mem: 4532
Epoch: [4]  [ 4800/15000]  eta: 0:29:26  lr: 0.000500  loss: 0.2821 (0.3241)  loss_classifier: 0.1413 (0.1811)  loss_box_reg: 0.0713 (0.0966)  loss_objectness: 0.0198 (0.0258)  loss_rpn_box_reg: 0.0147 (0.0206)  time: 0.1705  data: 0.0057  max mem: 4532
Epoch: [4]  [ 4850/15000]  eta: 0:29:17  lr: 0.000500  loss: 0.2609 (0.3242)  loss_classifier: 0.1529 (0.1812)  loss_box_reg: 0.0745 (0.0967)  loss_objectness: 0.0125 (0.0259)  loss_rpn_box_reg: 0.0133 (0.0206)  time: 0.1708  data: 0.0057  max mem: 4532
